13;Общежитие;Российская Федерация, 450076, Республика Башкортостан, Городской округ город Уфа, г. Уфа, ул. Достоевского, д. 133, помещ. 1а;02:55:010605:44;1974;1974;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Трёхместное и более;Общедомовые;0;0;0;1;0;0;0;0;0;0;0;0;0;1;40;1
13;Квартира;Российская Федерация, 450076, Република Башкортостан, Городской округ город Уфа, ул. Свердлова, д. 62, кв. 10;02:55:000000:4063;2004;2004;0;0;0;0001-01;0001-01;1;0;0;0;Квартирная;Смешанное;Индивидуальные (на комнату);0;0;0;1;0;0;14,7;0;0;0;0;0;1;1;6;1
13;Общежитие №1;Российская Федерация, 452450, Республика Башкортостан, г. Бирск, ул. Интернациональная, д. 10;02:64:011116:436;1963;1963;0;0;0;0001-01;0001-02;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;17,9;114;18,5;54,7;0;0;0;50;1
13;Общежитие;Российская Федерация, 452450, Республика Башкортостан. г. Бирск, ул. Коммунаров, д. 1;02:64:011116:285;1966;1966;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;72,8;0;40,6;56,7;0;1;0;50;1
13;Общежитие;Российская Федерация, 452450,  Республика Башкортостан. г. Бирск, ул. Коммунистическая, д. 63;02:64:011103:355;1987;1987;0;0;0;0001-01;0001-01;1;0;0;0;Блочная;Смешанное;Общедомовые;0;0;0;0;0;0;0;16;0;72,3;0;0;1;0;50;1
13;Общежитие;Российская Федерация, 452450, Республика Башкортостан, г. Бирск, ул. Кирова, д. 18;02:64:011103:373;1975;1975;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;37,3;0;0;0;0;0;0;50;1
13;Общежитие;Российская Федерация, 452450, Республика Башкортостан,  г. Бирск, ул. Кирова, д.16;02:64:011103:377;1975;1975;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;0;0;32,6;22,9;0;1;0;50;1
13;Общежитие;Российская Федерация, 452681, Республика Башкортостан, г. Нефтекамск, ул. Трактовая, д. 1;02:66:010211:696;2004;2004;0;0;0;0001-01;0001-01;1;0;0;0;Гостиничная;Трёхместное и более;Общедомовые;0;1;0;1;0;0;0;0;0;0;0;0;0;1;40;1
13;Квартира;Российская Федерация, 452681, Республика Башкортостан, г. Нефтекамск, ул. Дорожная, д. 15, кв. 289;02:66:010105:1956;2012;2012;0;0;0;0001-01;0001-01;1;0;0;0;Квартирная;Одноместное;Индивидуальные (на комнату);1;1;0;1;0;0;0;0;0;0;0;0;0;1;60;1
13;Квартира;Российская Федерация, 452681, Республика Башкортостан, г. Нефтекамск, ул. Дорожная, д. 15, кв. 290;02:66:010105:1957;2012;2012;0;0;0;0001-01;0001-01;1;0;0;1;Квартирная;Одноместное;Индивидуальные (на комнату);1;1;0;1;0;0;0;0;0;0;0;0;0;0;40;1
13;Квартира;Российская Федерация, 452681, Республика Башкортостан, г. Нефтекамск, ул. Дорожная, д. 15, кв. 291;02:66:010105:1960;2012;2012;0;0;0;0001-01;0001-01;1;0;0;1;Квартирная;Одноместное;Индивидуальные (на комнату);1;1;0;1;0;0;0;0;0;0;0;0;0;0;40;1
13;Квартира;Российская Федерация, 452681, Республика Башкортостан, г. Нефтекамск, ул. Дорожная, д. 15, кв. 292;02:66:010105:1958;2012;2012;0;0;0;0001-01;0001-01;1;0;0;1;Квартирная;Одноместное;Индивидуальные (на комнату);1;1;0;1;0;0;0;0;0;0;0;0;0;0;40;1
13;Квартира;Российская Федерация, 452681, Республика Башкортостан, г. Нефтекамск, ул. Дорожная, д. 15, кв. 293;02:66:010105:1961;2012;2012;0;0;0;0001-01;0001-01;1;0;0;1;Квартирная;Одноместное;Индивидуальные (на комнату);1;1;1;0;0;0;0;0;0;0;0;0;0;1;40;1
13;Общежитие №1;Российская Федерация, 453103, Республика Башкортостан, г. Стерлитамак, ул. Деповская, д. 27;02:56:000000:386;1982;1982;0;0;0;0001-01;0001-01;1;25,3;0;0;Блочная;Смешанное;Общедомовые;1;0;0;0;0;1;0;27,8;0;28,5;0;87,4;0;1;46;1
13;Общежитие №2;Российская Федерация, 453103,  Республика Башкортостан, г. Стерлитамак, проспект Ленина, д. 29;02:56:040203:428;1960;1960;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;18,7;0;22,4;0;18,6;0;1;34;1
13;Общежитие №3;Российская Федерация, 453103,  Республика Башкортостан, г. Стерлитамак, проспект Ленина, д. 35;02:56:040203:1335;1969;1969;0;0;0;0001-01;0001-01;1;40,8;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;34,7;0;33,5;124,4;72;0;1;46;1
13;Квартира;Российская Федерация, 453103, Республика Башкортостан, г. Стерлитамак, ул. Черноморская, д. 6 , кв. 87;02:56:050203:1229;1986;1986;0;0;0;0001-01;0001-01;1;0;0;0;Квартирная;Трёхместное и более;Индивидуальные (на комнату);0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1
13;Квартира;Российская Федерация, 453103, Республика Башкортостан, г. Стерлитамак, ул. Курчатова, д. 40, кв. 30;02:56:050204:1750;1970;1970;0;0;0;0001-01;0001-01;1;0;0;0;Квартирная;Трёхместное и более;Индивидуальные (на комнату);0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;1
13;Квартира;Российская Федерация, 453103, Республика Башкортостан, г. Стерлитамак, ул. Артема, д. 150, кв. 46;02:56:050104:1985;1998;1998;0;0;0;0001-01;0001-01;1;0;0;0;Квартирная;Трёхместное и более;Индивидуальные (на комнату);0;0;0;0;0;0;0;0;0;0;0;0;0;1;60;1
13;Общежитие;Российская Федерация, 453830, Республика Башкортостан, г. Сибай, ул. Кирова, д. 42а;02:61:010906:591;1978;1978;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;1;0;0;0;16,8;0;0;16,8;177,2;0;1;60;1
13;Общежитие;Российская Федерация, 453830, Республика Башкортостан, г. Сибай, ул. Белова, д. 8;02:61:010907:518;1995;1995;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;1;0;0;0;18;0;18;18;36;0;1;50;1
13;Общежитие;Российская Федерация, 453830, Республика Башкортостан, г. Сибай, ул. Кусимова, д. 10;02:61:011201:784;1994;1994;0;0;0;0001-01;0001-01;1;0;0;0;Блочная;Смешанное;Общедомовые;1;1;0;1;0;0;46,3;83,6;87,8;18,7;56,1;0;1;1;60;1
13;Общежитие;Российская Федерация, 453830, Республика Башкортостан, г. Сибай, ул. Кирова, д. 42;02:61:010906:590;1955;1955;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;1;0;0;1;0;0;0;18,9;0;0;20,2;52,2;0;0;50;1
13;Строительство двух корпусов студенческих общежитий гостиничного типа с объектами соцкультбыта БашГУ. (1-й пусковой комплекс), г. Уфа, Республика Башкортостан;Республика Башкортостан, г. Уфа, ул. Гоголя, в квартале 563, ограниченном ул. Заки Валиди, Аксакова, Пушкина, Гоголя в Кировском районе г. Уфы;0;0;0;349422,5;320422,5;29000;2014-03;2020-09;0;0;0;30;Блочная;Трёхместное и более;Общедомовые;4;0;7;1;0;0;120,95;267,54;0;337,34;0;240,22;0;1;0;0
